mileage,make,model,fuel,gear,offerType,price,hp,year
29900,Audi,A3,Diesel,Automatic,Used,21350.0,150.0,2019
24900,Audi,A3,Diesel,Automatic,Used,21750.0,150.0,2019
10680,Volkswagen,Passat,Gasoline,Manual,Used,21989.0,150.0,2019
4639,Ford,Focus,Gasoline,Manual,Used,21990.0,125.0,2019
14821,Mazda,3,Gasoline,Manual,Used,22150.0,179.0,2019
17966,Volkswagen,Passat Variant,Diesel,Automatic,Used,22670.0,150.0,2019
12414,Mercedes-Benz,A 200,Gasoline,Manual,Used,23290.0,163.0,2019
27930,Audi,Q2,Gasoline,Automatic,Used,23450.0,116.0,2019
4550,Volkswagen,Golf Sportsvan,Gasoline,Automatic,Used,23495.0,150.0,2019
14057,Volkswagen,Passat Variant,Diesel,Automatic,Used,23590.0,150.0,2019
17157,BMW,218,Gasoline,Automatic,Used,23845.0,140.0,2019
9780,Audi,Q2,Gasoline,Manual,Used,23863.0,116.0,2019
19688,Citroen,C5 Aircross,Diesel,Automatic,Used,,131.0,2019
13375,Volkswagen,Golf Variant,Gasoline,Manual,Used,19495.0,116.0,2020
5,Suzuki,Vitara,Electric/Gasoline,Manual,Pre-registered,19695.0,129.0,2020
5,Suzuki,Vitara,Electric/Gasoline,Manual,Pre-registered,19745.0,129.0,2020
19760,Volkswagen,Golf,Diesel,Manual,Used,19750.0,116.0,2020
6539,Jeep,Renegade,Gasoline,Manual,Used,19889.0,120.0,2020
7965,Volkswagen,Golf,Gasoline,Manual,Used,19900.0,131.0,2020
3860,Volkswagen,Golf,Gasoline,Manual,Used,19900.0,131.0,2020
4274,Volkswagen,Golf,Gasoline,Manual,Used,19900.0,131.0,2020
0,Hyundai,i30,Gasoline,Manual,Pre-registered,19990.0,120.0,2020
3624,Jeep,Renegade,Gasoline,Manual,Used,20349.0,120.0,2020
22300,Volkswagen,Golf,Gasoline,Automatic,Used,20488.0,150.0,2020
18186,Ford,Focus,Gasoline,Manual,Used,20490.0,150.0,2020
6523,Renault,ZOE,Electric,Automatic,Demonstration,20562.0,109.0,2020
24900,Audi,A3,Diesel,Manual,Used,20650.0,116.0,2020
9466,Volkswagen,Golf,Gasoline,Manual,Demonstration,20900.0,131.0,2020
10,Abarth,595,Gasoline,Manual,Pre-registered,20949.0,165.0,2020
22863,SEAT,Arona,Gasoline,Manual,Used,20950.0,150.0,2020
10,Ford,Focus,Gasoline,Manual,Pre-registered,20990.0,150.0,2020
5120,MINI,One,Gasoline,Manual,Used,21299.0,102.0,2020
5720,Skoda,Karoq,Gasoline,Manual,Used,21407.0,116.0,2020
4,Ford,Transit Custom,Diesel,Manual,Pre-registered,20218.0,105.0,2021
0,Hyundai,i30,Gasoline,Automatic,Pre-registered,20490.0,120.0,2021
15,Kia,Rio,Gasoline,Manual,Pre-registered,20490.0,120.0,2021
5,Ford,Transit Custom,Diesel,Manual,Used,20694.0,105.0,2021
300,Opel,Mokka,Gasoline,Manual,Demonstration,20950.0,101.0,2021
10,Skoda,Octavia,Gasoline,Manual,Pre-registered,20990.0,150.0,2021
0,Hyundai,i30,Gasoline,Manual,Pre-registered,20990.0,159.0,2021
15,Kia,Ceed / cee'd,Gasoline,Automatic,Pre-registered,20990.0,140.0,2021
10,Skoda,Kamiq,Gasoline,Manual,Pre-registered,21190.0,110.0,2021
15,Kia,XCeed,Gasoline,Manual,Pre-registered,21290.0,160.0,2021
0,Hyundai,i30,Gasoline,Manual,Pre-registered,21690.0,159.0,2021
0,Hyundai,i30,Gasoline,Manual,Pre-registered,21890.0,159.0,2021
50,Ford,Puma,Gasoline,Manual,Used,21950.0,125.0,2021
10,Opel,Corsa,Gasoline,Automatic,Demonstration,21950.0,131.0,2021
50,Mazda,CX-3,Gasoline,Automatic,Demonstration,21990.0,120.0,2021
50,Mazda,MX-30,Electric,Manual,Demonstration,21990.0,110.0,2021
5,Mazda,3,Gasoline,Manual,Pre-registered,22190.0,122.0,2021
10,Audi,A1,Gasoline,Automatic,Pre-registered,22250.0,110.0,2021
500,Hyundai,Kona,Gasoline,Manual,Demonstration,22290.0,120.0,2021
134451,Renault,Wind,Gasoline,Manual,Used,3990.0,101.0,2011
200000,Opel,Corsa,LPG,Manual,Used,3990.0,87.0,2011
63099,Chevrolet,Spark,Gasoline,Manual,Used,3990.0,68.0,2011
91800,Chevrolet,Spark,Gasoline,Manual,Used,3990.0,82.0,2011
139000,smart,forTwo,Gasoline,Automatic,Used,3999.0,71.0,2011
129319,Opel,Corsa,Gasoline,Manual,Used,3999.0,86.0,2011
69600,Fiat,Fiorino,Gasoline,Manual,Used,4100.0,73.0,2011
85000,Peugeot,207,Gasoline,Manual,Used,4200.0,73.0,2011
207000,Opel,Astra,Diesel,Manual,Used,4290.0,110.0,2011
148890,Fiat,Punto Evo,CNG,Manual,Used,4390.0,77.0,2011
146906,SEAT,Ibiza,Gasoline,Manual,Used,4400.0,69.0,2011
69252,Fiat,Punto,Gasoline,Manual,Used,4490.0,69.0,2011
125000,Skoda,Fabia,Gasoline,Manual,Used,4490.0,86.0,2011
134000,Skoda,Fabia,Gasoline,Manual,Used,4500.0,105.0,2011
175000,Ford,Mondeo,Diesel,,Used,4500.0,116.0,2011
195000,Opel,Meriva,Diesel,Manual,Used,4500.0,110.0,2011
211804,Hyundai,i40,Diesel,Manual,Used,4550.0,116.0,2011
106550,Dacia,Sandero,Gasoline,Manual,Used,4650.0,84.0,2011
211516,Kia,Ceed / cee'd,Diesel,Automatic,Used,4690.0,116.0,2011
211516,Kia,Ceed / cee'd,Diesel,Automatic,Used,4690.0,116.0,2011
89870,Renault,Twingo,Gasoline,Manual,Used,4390.0,75.0,2012
94000,Toyota,Aygo,Gasoline,Manual,Used,4390.0,68.0,2012
91800,Renault,Modus,Gasoline,Manual,Used,4399.0,75.0,2012
61600,Ford,Ka/Ka+,Gasoline,Manual,Used,,69.0,2012
128803,Renault,Clio,Diesel,Manual,Used,4499.0,75.0,2012
118686,Renault,Twingo,Gasoline,Manual,Used,4590.0,101.0,2012
132957,Hyundai,i20,Gasoline,Manual,Used,4650.0,77.0,2012
100697,Hyundai,i10,Gasoline,Manual,Used,4790.0,69.0,2012
117953,Hyundai,i20,Gasoline,Manual,Used,4799.0,86.0,2012
110000,Opel,Corsa,Diesel,Manual,Used,4800.0,95.0,2012
195000,Peugeot,Partner,Diesel,Manual,Used,4800.0,98.0,2012
199500,Ford,Focus,Diesel,Automatic,Used,4888.0,140.0,2012
148264,Nissan,Micra,Gasoline,Manual,Used,4890.0,80.0,2012
130000,SEAT,Mii,Gasoline,Manual,Used,4895.0,60.0,2012
150000,Skoda,Fabia,Diesel,Manual,Used,4950.0,75.0,2012
77919,Opel,Corsa,Gasoline,Manual,Used,4990.0,69.0,2012
86160,SEAT,Altea,Gasoline,Manual,Used,4990.0,125.0,2012
132000,Hyundai,i30,Diesel,Manual,Used,,90.0,2012
86685,Volkswagen,up!,Gasoline,Manual,Used,4990.0,60.0,2012
81000,Fiat,Punto,Gasoline,Manual,Used,4999.0,69.0,2012
199000,Ford,B-Max,Gasoline,Manual,Used,4750.0,101.0,2013
59000,Fiat,Punto,Gasoline,Manual,Used,4890.0,86.0,2013
110541,Hyundai,i20,Gasoline,Manual,Used,4899.0,86.0,2013
97750,smart,forTwo,Gasoline,Manual,Used,4949.0,71.0,2013
147400,Kia,Rio,Gasoline,Manual,Used,4990.0,86.0,2013
94682,Fiat,Panda,Gasoline,Manual,Used,4990.0,69.0,2013
119520,Suzuki,Swift,Gasoline,Manual,Used,4990.0,94.0,2013
80000,Skoda,Praktik,Diesel,Manual,Used,4995.0,90.0,2013
72900,SEAT,Mii,Gasoline,Manual,Used,5450.0,60.0,2013
98895,Dacia,Sandero,Gasoline,Manual,Used,5450.0,84.0,2013
113596,Volkswagen,up!,Gasoline,Manual,Used,5490.0,60.0,2013
83042,Opel,Corsa,Gasoline,Manual,Used,5490.0,86.0,2013
123000,Skoda,Fabia,Gasoline,Manual,Used,5499.0,86.0,2013
92739,Volkswagen,up!,Gasoline,Manual,Used,5499.0,60.0,2013
106600,Renault,Modus,Gasoline,Manual,Used,5590.0,75.0,2013
99895,Nissan,Note,Gasoline,Manual,Used,5650.0,88.0,2013
82591,Fiat,Panda,Gasoline,Manual,Used,5700.0,69.0,2013
390000,Volkswagen,Touran,Diesel,Automatic,Used,5700.0,105.0,2013
107700,Volkswagen,up!,Gasoline,Manual,Used,5700.0,75.0,2013
50537,Opel,Corsa,Gasoline,Manual,Used,5790.0,69.0,2014
98690,smart,forTwo,Gasoline,Manual,Used,5790.0,71.0,2014
71000,Skoda,Citigo,Gasoline,Manual,Used,5850.0,75.0,2014
73500,Skoda,Fabia,Gasoline,Manual,Used,5950.0,69.0,2014
112190,Peugeot,208,Diesel,Manual,Used,5950.0,68.0,2014
21000,Hyundai,i10,Gasoline,Manual,Used,5990.0,67.0,2014
47516,Volkswagen,up!,Gasoline,Manual,Used,5990.0,60.0,2014
51923,Skoda,Citigo,Gasoline,Manual,Used,5990.0,60.0,2014
100900,Opel,Meriva,Gasoline,Manual,Used,5999.0,101.0,2014
82100,Opel,Corsa,Gasoline,Manual,Used,5999.0,86.0,2014
39200,smart,forTwo,Gasoline,Semi-automatic,Used,6100.0,71.0,2014
93000,Ford,B-Max,Gasoline,Manual,Used,6200.0,90.0,2014
64500,Skoda,Rapid/Spaceback,Gasoline,Manual,Demonstration,6290.0,75.0,2014
108100,Citroen,C3,Diesel,Manual,Used,6390.0,92.0,2014
72000,Fiat,Punto,Gasoline,Manual,Used,6400.0,77.0,2014
179900,Opel,Combo,Diesel,Manual,Used,6400.0,90.0,2014
50400,Volkswagen,up!,Gasoline,Manual,Used,6400.0,60.0,2014
7700,SEAT,Mii,Gasoline,Manual,Used,6450.0,60.0,2014
60000,Mercedes-Benz,C 180,Gasoline,Automatic,Used,17951.0,156.0,2015
79649,Volkswagen,Passat Variant,Diesel,Automatic,Used,18600.0,150.0,2015
98797,Mercedes-Benz,E 200,Diesel,Automatic,Used,18900.0,136.0,2015
142000,Audi,A6,Diesel,Automatic,Used,19281.0,190.0,2015
90000,Volvo,XC60,Diesel,Automatic,Used,,150.0,2015
82200,Mercedes-Benz,E 200,Gasoline,Automatic,Used,21900.0,184.0,2015
87500,Mercedes-Benz,GLK 220,Diesel,Automatic,Used,22900.0,170.0,2015
25787,Volkswagen,Caddy,Gasoline,Manual,Used,24950.0,84.0,2015
79500,Volkswagen,Touareg,Diesel,Automatic,Used,31990.0,262.0,2015
122682,BMW,550,Diesel,Automatic,Used,33888.0,381.0,2015
177000,Opel,Adam,Gasoline,Manual,Used,3999.0,69.0,2015
160848,Ford,Ka/Ka+,Gasoline,Manual,Used,4250.0,69.0,2015
120000,SEAT,Ibiza,Gasoline,Manual,Used,4500.0,69.0,2015
77600,Mitsubishi,Space Star,Gasoline,Manual,Used,4990.0,71.0,2015
108716,Volkswagen,up!,Gasoline,Manual,Used,,60.0,2015
189000,Renault,Scenic,Diesel,Automatic,Used,5490.0,110.0,2015
108500,Peugeot,108,Gasoline,Manual,Used,5599.0,82.0,2015
99900,Volkswagen,up!,Gasoline,Manual,Used,5700.0,60.0,2015
34000,SEAT,Mii,Gasoline,Manual,Used,5800.0,60.0,2015
165865,Opel,Astra,Diesel,Manual,Used,5880.0,110.0,2015
62930,Ford,Kuga,,Manual,Used,15490.0,150.0,2016
78400,Mercedes-Benz,A 180,Gasoline,Manual,Used,15790.0,122.0,2016
125575,Ford,S-Max,Diesel,Automatic,Used,16490.0,150.0,2016
24990,Ford,Grand C-Max,Diesel,Manual,Demonstration,16990.0,120.0,2016
103765,Skoda,Superb,Diesel,Automatic,Used,19990.0,150.0,2016
89000,Volkswagen,Sharan,Diesel,Manual,Used,21390.0,150.0,2016
53229,Mercedes-Benz,Citan,Gasoline,Manual,Used,21600.0,114.0,2016
39329,Volkswagen,Caddy,Gasoline,Manual,Used,22690.0,84.0,2016
109500,BMW,520,Diesel,Automatic,Used,23690.0,190.0,2016
74110,Volkswagen,Caddy,Diesel,Manual,Used,23800.0,102.0,2016
12795,Volkswagen,Caddy,Gasoline,Automatic,Used,24950.0,125.0,2016
125200,Audi,Q5,Diesel,Automatic,Used,24970.0,190.0,2016
73998,Mercedes-Benz,E 350,Diesel,Automatic,Used,32861.0,258.0,2016
69100,Mercedes-Benz,GLA 45 AMG,Gasoline,Automatic,Used,34999.0,381.0,2016
96121,Mercedes-Benz,C 63 AMG,Gasoline,Automatic,Used,39850.0,476.0,2016
88000,Porsche,Macan,Diesel,Automatic,Used,39900.0,258.0,2016
69200,SEAT,Mii,Gasoline,Manual,Used,4950.0,60.0,2016
129460,Opel,Meriva,Diesel,Manual,Used,4980.0,95.0,2016
105476,Volkswagen,up!,Gasoline,Manual,Used,4990.0,60.0,2016
96320,Volkswagen,up!,Gasoline,Manual,Used,5390.0,60.0,2016
58450,BMW,320,Gasoline,Automatic,Used,,184.0,2017
111450,Audi,A3,,Automatic,Used,22989.0,184.0,2017
119750,SEAT,Alhambra,Diesel,Automatic,Used,22989.0,184.0,2017
109750,BMW,330,Diesel,Automatic,Used,22989.0,258.0,2017
114750,Audi,A3,Gasoline,Automatic,Used,23749.0,190.0,2017
118750,Audi,A4,Diesel,Automatic,Used,23749.0,218.0,2017
49750,MINI,Cooper SD Countryman,Diesel,Automatic,Used,23749.0,190.0,2017
57450,Audi,A3,Diesel,Automatic,Used,23749.0,150.0,2017
59980,Volkswagen,Sharan,Diesel,Manual,Used,23950.0,184.0,2017
109750,Volkswagen,Sharan,Diesel,Manual,Used,23989.0,150.0,2017
82750,BMW,320,Gasoline,Automatic,Used,23989.0,184.0,2017
33450,BMW,220,Diesel,Automatic,Used,24398.0,190.0,2017
42880,BMW,X1,Diesel,Automatic,Used,24749.0,190.0,2017
114800,Skoda,Kodiaq,Diesel,Automatic,Used,24750.0,190.0,2017
67450,BMW,420,Diesel,Automatic,Used,24989.0,190.0,2017
106450,BMW,520,Diesel,Automatic,Used,24989.0,190.0,2017
53450,BMW,X1,Diesel,Automatic,Used,24989.0,190.0,2017
79450,BMW,330,Gasoline,Automatic,Used,25449.0,252.0,2017
103450,BMW,420,Diesel,Automatic,Used,25449.0,190.0,2017
67450,Volkswagen,Tiguan,Diesel,Automatic,Used,25449.0,190.0,2017
62450,MINI,Cooper SD Countryman,Diesel,Automatic,Used,25749.0,190.0,2018
99980,Audi,A4,Diesel,Automatic,Used,25950.0,190.0,2018
32450,MINI,Cooper S Countryman,Gasoline,Automatic,Used,,192.0,2018
44750,MINI,Cooper SD Countryman,Diesel,Automatic,Used,26449.0,190.0,2018
69750,Skoda,Superb,Diesel,Automatic,Used,26449.0,190.0,2018
115400,Audi,A4,Diesel,Automatic,Used,26450.0,190.0,2018
77450,BMW,320,Diesel,Automatic,Used,26749.0,190.0,2018
53800,Skoda,Superb,Gasoline,Automatic,Used,26950.0,179.0,2018
84750,Audi,A5,Gasoline,Manual,Used,27449.0,190.0,2018
54750,Audi,A6,Diesel,Automatic,Used,27449.0,190.0,2018
97736,BMW,520,Diesel,Automatic,Used,27750.0,190.0,2018
33750,BMW,330,Electric/Gasoline,Automatic,Used,27939.0,252.0,2018
51750,Audi,A4,Gasoline,Automatic,Used,27989.0,190.0,2018
14750,MINI,John Cooper Works,Gasoline,Automatic,Used,27989.0,231.0,2018
96400,Skoda,Kodiaq,Diesel,Automatic,Used,28450.0,190.0,2018
88450,Mercedes-Benz,C 220,Diesel,Automatic,Used,28749.0,170.0,2018
33850,Audi,A6,Diesel,Automatic,Used,29348.0,190.0,2018
77450,Skoda,Superb,Gasoline,Automatic,Used,29449.0,280.0,2018
33850,Audi,A6,Diesel,Automatic,Used,29948.0,190.0,2018
22750,MINI,John Cooper Works Clubman,Gasoline,Automatic,Used,29949.0,231.0,2018
12,Opel,Karl,Gasoline,Manual,Pre-registered,11955.0,73.0,2019
6946,Opel,Astra,Gasoline,Manual,Used,15980.0,110.0,2019
8473,Opel,Crossland X,Gasoline,Manual,Used,16480.0,131.0,2019
15815,Opel,Crossland X,Gasoline,Manual,Used,16480.0,131.0,2019
21809,Opel,Crossland X,Gasoline,Manual,Used,16480.0,131.0,2019
11632,Kia,Venga,Gasoline,Automatic,Used,16490.0,125.0,2019
8960,Opel,Crossland X,Gasoline,Manual,Used,16980.0,131.0,2019
4447,Opel,Crossland X,Gasoline,Manual,Used,17480.0,131.0,2019
8214,Opel,Crossland X,Gasoline,Manual,Used,17480.0,131.0,2019
7406,Peugeot,2008,Gasoline,Automatic,Used,17980.0,131.0,2019
25924,Opel,Crossland X,Gasoline,Automatic,Used,17980.0,131.0,2019
21000,Audi,A3,Gasoline,Manual,Used,17990.0,116.0,2019
9129,Opel,Astra,Diesel,Manual,Used,18480.0,110.0,2019
7407,Opel,Astra,Gasoline,Automatic,Used,18980.0,150.0,2019
18430,Opel,Grandland X,Gasoline,Manual,Used,18980.0,131.0,2019
22466,Toyota,C-HR,Electric/Gasoline,Automatic,Used,18980.0,122.0,2019
5800,Volkswagen,Golf,Gasoline,Automatic,Used,21680.0,150.0,2019
17349,Opel,Grandland X,Diesel,Manual,Used,22450.0,131.0,2019
16962,Opel,Grandland X,Gasoline,Automatic,Used,22980.0,131.0,2019
42143,Opel,Insignia,Diesel,Manual,Used,23480.0,170.0,2019
3587,Opel,Corsa,Gasoline,Automatic,Used,17980.0,101.0,2020
23174,Opel,Astra,Diesel,Manual,Used,17980.0,122.0,2020
1671,Opel,Corsa,Gasoline,Automatic,Used,18980.0,101.0,2020
4563,Kia,Stonic,Gasoline,Manual,Used,19960.0,120.0,2020
10500,Opel,Astra,Gasoline,Manual,Used,20580.0,145.0,2020
19910,Peugeot,308,Gasoline,Automatic,Used,20700.0,131.0,2020
12,Opel,Astra,Gasoline,Manual,Pre-registered,21680.0,145.0,2020
19980,Toyota,Corolla,Electric/Gasoline,Automatic,Used,21980.0,122.0,2020
11101,Opel,Astra,Gasoline,Manual,Used,21980.0,145.0,2020
12,Opel,Astra,Gasoline,Manual,Pre-registered,21980.0,131.0,2020
7500,Skoda,Octavia,Gasoline,Automatic,Used,22500.0,150.0,2020
5990,Audi,A3,Gasoline,Manual,Used,22980.0,116.0,2020
7450,Peugeot,308,Diesel,Automatic,Used,23600.0,131.0,2020
21000,Opel,Astra,Diesel,Automatic,Demonstration,23980.0,122.0,2020
12,Opel,Astra,Gasoline,Manual,Pre-registered,24980.0,145.0,2020
20167,Nissan,X-Trail,Gasoline,Automatic,Used,25790.0,159.0,2020
50,Kia,XCeed,Gasoline,Automatic,Pre-registered,28790.0,140.0,2020
13300,Volkswagen,Sharan,Gasoline,Automatic,Used,29980.0,150.0,2020
25233,SEAT,Leon,Gasoline,Automatic,Used,29980.0,300.0,2020
6000,Volkswagen,T-Roc,Gasoline,Manual,Used,,150.0,2020
10,Lexus,LC 500,Gasoline,Automatic,Demonstration,110990.0,464.0,2021
275,Lexus,LC 500,Gasoline,Manual,Demonstration,113980.0,464.0,2021
10,Citroen,C1,Gasoline,Manual,Pre-registered,11349.0,72.0,2021
10,Citroen,C1,Gasoline,Manual,Pre-registered,11349.0,72.0,2021
1510,Volkswagen,up!,Gasoline,Manual,Used,11990.0,65.0,2021
10,Citroen,C1,Gasoline,Manual,Pre-registered,13590.0,72.0,2021
25,Hyundai,i20,Gasoline,Manual,Pre-registered,14489.0,84.0,2021
45,Lada,Niva,Gasoline,Manual,Pre-registered,14990.0,83.0,2021
45,Lada,Niva,Gasoline,Manual,Pre-registered,15590.0,83.0,2021
6,Hyundai,i20,Gasoline,Manual,Pre-registered,15600.0,101.0,2021
33,Lada,Niva,Gasoline,Manual,Pre-registered,15980.0,83.0,2021
33,Lada,Niva,Gasoline,Manual,Pre-registered,16990.0,83.0,2021
10,Citroen,C3,Gasoline,Manual,Pre-registered,16990.0,110.0,2021
10,Citroen,C3,Gasoline,Manual,Pre-registered,16990.0,110.0,2021
1558,Skoda,Fabia,Gasoline,Automatic,Used,17250.0,95.0,2021
1505,Skoda,Kamiq,Gasoline,Manual,Employee's car,17550.0,95.0,2021
75,Lada,Niva,Gasoline,Manual,Pre-registered,17690.0,83.0,2021
2977,Mazda,2,Electric/Gasoline,Manual,Demonstration,18400.0,75.0,2021
10,Citroen,C3 Aircross,Diesel,Manual,Pre-registered,18790.0,102.0,2021
33,Lada,Niva,Gasoline,Manual,Pre-registered,18990.0,83.0,2021
110437,Audi,A1,Gasoline,Manual,Used,7899.0,122.0,2011
165000,BMW,320,Diesel,Manual,Used,7955.0,184.0,2011
103000,Toyota,Verso,Diesel,Manual,Used,7955.0,126.0,2011
96000,Volkswagen,Scirocco,Gasoline,Manual,Used,8600.0,122.0,2011
198751,Hyundai,iX35,Diesel,Automatic,Used,8999.0,184.0,2011
81600,Volkswagen,Tiguan,Gasoline,Manual,Used,9880.0,122.0,2011
98000,BMW,323,Gasoline,Automatic,Used,10900.0,190.0,2011
150200,Mercedes-Benz,C 220,Diesel,Automatic,Used,10900.0,170.0,2011
180000,Audi,A5,Diesel,Manual,Used,10950.0,170.0,2011
163000,BMW,325,Diesel,Automatic,Used,11800.0,204.0,2011
117362,Skoda,Yeti,Gasoline,Manual,Used,11900.0,160.0,2011
169155,Audi,A4,Gasoline,Manual,Used,,265.0,2011
144000,BMW,523,Gasoline,Automatic,Used,12980.0,204.0,2011
143600,Volkswagen,Golf,Diesel,Manual,Used,5799.0,105.0,2012
117300,SEAT,Ibiza,Gasoline,Manual,Used,5800.0,86.0,2012
78249,Hyundai,i30,Gasoline,Manual,Used,5850.0,109.0,2012
62186,Opel,Corsa,Gasoline,Manual,Used,,69.0,2012
105930,Ford,Focus,Gasoline,Manual,Used,5999.0,125.0,2012
111900,Mercedes-Benz,Citan,Diesel,Manual,Used,6990.0,90.0,2012
117648,MINI,One,Gasoline,Manual,Used,7490.0,98.0,2012
123000,Volkswagen,Golf,Gasoline,Manual,Used,7900.0,122.0,2012
96179,Opel,Astra,Gasoline,Manual,Used,,140.0,2012
40709,Volkswagen,Polo,Gasoline,Manual,Used,7990.0,60.0,2012
79450,Opel,Astra,Gasoline,Manual,Used,7990.0,140.0,2012
95000,BMW,116,Gasoline,Manual,Used,8500.0,136.0,2012
92200,MINI,Cooper Countryman,Gasoline,Manual,Used,8980.0,122.0,2012
99200,Opel,Zafira Tourer,Gasoline,Manual,Used,8990.0,116.0,2012
99900,BMW,116,Gasoline,Manual,Used,9200.0,136.0,2012
67273,Opel,Astra,Gasoline,Manual,Used,9490.0,140.0,2012
77980,Mazda,5,Gasoline,Manual,Used,9990.0,150.0,2012
60000,Volkswagen,Golf,Gasoline,Manual,Used,9999.0,105.0,2012
96500,MINI,Cooper D Countryman,Diesel,Manual,Used,10500.0,111.0,2012
32321,Volkswagen,up!,Gasoline,Manual,Used,,60.0,2013
78000,Skoda,Fabia,Diesel,Manual,Used,6450.0,75.0,2013
188607,Skoda,Octavia,Diesel,Manual,Used,6790.0,140.0,2013
99000,Opel,Insignia,Gasoline,Manual,Used,6900.0,116.0,2013
157000,Citroen,C5,Diesel,Manual,Used,7300.0,163.0,2013
134000,Opel,Astra,Gasoline,Manual,Used,7300.0,140.0,2013
95800,Opel,Astra,Gasoline,Manual,Used,7450.0,140.0,2013
55474,Skoda,Fabia,Gasoline,Manual,Used,7990.0,105.0,2013
72700,Citroen,C4,Gasoline,Automatic,Used,7990.0,120.0,2013
134999,BMW,116,Diesel,Manual,Used,8300.0,116.0,2013
137300,Skoda,Yeti,Gasoline,Manual,Used,8300.0,160.0,2013
82260,Opel,Astra,Diesel,Manual,Used,8490.0,131.0,2013
43500,Kia,Venga,Gasoline,Manual,Used,8980.0,125.0,2013
34200,Opel,Adam,Gasoline,Manual,Used,8990.0,101.0,2013
92950,Volkswagen,Touran,Gasoline,Manual,Used,9680.0,105.0,2013
153000,Audi,A3,Gasoline,Automatic,Used,10950.0,105.0,2013
58293,Volkswagen,Golf,Gasoline,Automatic,Used,10990.0,160.0,2013
127500,Mercedes-Benz,C 220,Diesel,Manual,Used,11690.0,170.0,2013
69700,Volkswagen,Touran,Gasoline,Manual,Used,11980.0,140.0,2013
114710,Audi,Q3,Gasoline,Manual,Used,14990.0,170.0,2013
270000,Mercedes-Benz,E 220,Diesel,Automatic,Used,14999.0,170.0,2014
180000,Mercedes-Benz,C 220,Diesel,Automatic,Used,16899.0,170.0,2014
32000,Mazda,CX-5,Diesel,Automatic,Used,16900.0,175.0,2014
26750,Volkswagen,Tiguan,Diesel,Automatic,Used,17480.0,140.0,2014
67900,Audi,A5,Gasoline,Manual,Used,20460.0,224.0,2014
110000,Mercedes-Benz,SLK 200,Gasoline,Automatic,Used,22799.0,184.0,2014
46500,Mercedes-Benz,CLS,Diesel,Automatic,Used,25999.0,204.0,2014
135000,Mercedes-Benz,GL 350,Diesel,Automatic,Used,33999.0,258.0,2014
100150,Renault,Twingo,Gasoline,Manual,Used,,75.0,2014
73200,Renault,Twingo,Gasoline,Manual,Used,3990.0,75.0,2014
125000,Ford,EcoSport,Gasoline,Manual,Used,6666.0,125.0,2014
56000,Fiat,Bravo,Diesel,Manual,Used,6950.0,120.0,2014
81000,Renault,Kangoo,Diesel,Manual,Used,6990.0,90.0,2014
51800,Hyundai,iX20,Gasoline,Manual,Used,7390.0,90.0,2014
191746,Ford,S-Max,Diesel,Automatic,Used,7390.0,140.0,2014
75750,SEAT,Altea XL,Gasoline,Manual,Used,9600.0,125.0,2014
65800,Audi,A1,Gasoline,Manual,Used,10390.0,86.0,2014
138124,BMW,316,Diesel,Automatic,Used,10480.0,116.0,2014
105192,Ford,Mondeo,Gasoline,Manual,Used,10690.0,160.0,2014
45764,Mercedes-Benz,GLA 180,Gasoline,Manual,Used,17860.0,122.0,2015
47100,MINI,Cooper S,Gasoline,Manual,Used,17940.0,192.0,2015
130000,Mercedes-Benz,E 220,Diesel,Automatic,Used,18499.0,170.0,2015
48888,Mazda,MX-5,Gasoline,Manual,Used,19400.0,160.0,2015
33700,Skoda,Octavia,Gasoline,Manual,Used,20666.0,230.0,2015
26100,Volkswagen,Sharan,Gasoline,Manual,Used,,150.0,2015
80000,BMW,X3,Gasoline,Automatic,Used,21860.0,184.0,2015
73000,Mercedes-Benz,E 400,Gasoline,Automatic,Used,24499.0,333.0,2015
66000,Mercedes-Benz,C 200,Gasoline,Automatic,Used,24999.0,184.0,2015
47500,Mercedes-Benz,CLA 250,Gasoline,Automatic,Used,25500.0,211.0,2015
150000,Mercedes-Benz,CLS 350,Diesel,Automatic,Used,27999.0,258.0,2015
110000,Mercedes-Benz,GLE 350,Diesel,Automatic,Used,29999.0,258.0,2015
100623,Mercedes-Benz,A 45 AMG,Gasoline,Automatic,Used,34400.0,381.0,2015
131900,Porsche,Cayenne,Gasoline,Automatic,Used,41390.0,519.0,2015
150000,Mercedes-Benz,GL 63 AMG,Gasoline,Automatic,Used,41999.0,557.0,2015
129000,Opel,Corsa,Diesel,Manual,Used,6190.0,95.0,2015
14000,Fiat,Panda,Gasoline,Manual,Used,7100.0,69.0,2015
55000,Renault,Clio,Gasoline,Manual,Used,7299.0,73.0,2015
32155,Renault,ZOE,Electric,Automatic,Used,7880.0,88.0,2015
58600,SEAT,Ibiza,Gasoline,Manual,Used,8199.0,86.0,2015
44709,Land,Rover Range Rover Evoque,Diesel,Automatic,Used,27890.0,150.0,2016
89000,Mercedes-Benz,C 300,Gasoline,Automatic,Used,27999.0,245.0,2016
94000,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,28499.0,204.0,2016
48000,Volvo,V90,Diesel,Automatic,Used,28800.0,190.0,2016
46000,Mercedes-Benz,SLC 300,Gasoline,Automatic,Used,34950.0,245.0,2016
75890,Mercedes-Benz,GLE 350,Diesel,Automatic,Used,36990.0,258.0,2016
